B-AGE,B-DATE,B-GENDER,B-JOB,B-LOCATION,B-NAME,B-ORGANIZATION,B-PATIENT_ID,B-SYMPTOM_AND_DISEASE,B-TRANSPORTATION,I-AGE,I-DATE,I-JOB,I-LOCATION,I-NAME,I-ORGANIZATION,I-PATIENT_ID,I-SYMPTOM_AND_DISEASE,I-TRANSPORTATION,O,accuracy,macro avg,weighted avg
"{'precision': 0.986159169550173, 'recall': 0.979381443298969, 'f1-score': 0.9827586206896551, 'support': 582.0}","{'precision': 0.9838226482923906, 'recall': 0.992744860943168, 'f1-score': 0.9882636172133614, 'support': 1654.0}","{'precision': 0.971677559912854, 'recall': 0.9653679653679653, 'f1-score': 0.9685124864277959, 'support': 462.0}","{'precision': 0.8711656441717791, 'recall': 0.8208092485549133, 'f1-score': 0.8452380952380952, 'support': 173.0}","{'precision': 0.9693279206134416, 'recall': 0.967800045034902, 'f1-score': 0.9685633802816901, 'support': 4441.0}","{'precision': 0.9525316455696202, 'recall': 0.9465408805031447, 'f1-score': 0.9495268138801262, 'support': 318.0}","{'precision': 0.9153846153846154, 'recall': 0.9260700389105059, 'f1-score': 0.9206963249516441, 'support': 771.0}","{'precision': 0.9811881188118812, 'recall': 0.9885286783042394, 'f1-score': 0.9848447204968944, 'support': 2005.0}","{'precision': 0.9368327402135231, 'recall': 0.9269366197183099, 'f1-score': 0.9318584070796461, 'support': 1136.0}","{'precision': 0.9794871794871794, 'recall': 0.9896373056994818, 'f1-score': 0.9845360824742269, 'support': 193.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 6.0}","{'precision': 0.9869909502262444, 'recall': 0.9971428571428571, 'f1-score': 0.992040932347925, 'support': 1750.0}","{'precision': 0.875, 'recall': 0.6754385964912281, 'f1-score': 0.7623762376237624, 'support': 114.0}","{'precision': 0.9592916751475676, 'recall': 0.9583163887759252, 'f1-score': 0.9588037839487336, 'support': 4918.0}","{'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13.0}","{'precision': 0.9227761485826002, 'recall': 0.9374379344587885, 'f1-score': 0.9300492610837439, 'support': 2014.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 27.0}","{'precision': 0.9477882523567803, 'recall': 0.879542395693136, 'f1-score': 0.91239092495637, 'support': 1486.0}","{'precision': 0.9577464788732394, 'recall': 0.9855072463768116, 'f1-score': 0.9714285714285714, 'support': 69.0}","{'precision': 0.9916741285326044, 'recall': 0.9934063513045668, 'f1-score': 0.9925394841316636, 'support': 63546.0}",0.9836947641168095,"{'precision': 0.9094422437863248, 'recall': 0.888838135136638, 'f1-score': 0.8980547205460286, 'support': 85678.0}","{'precision': 0.9833154938993439, 'recall': 0.9836947641168095, 'f1-score': 0.9834592322258756, 'support': 85678.0}"
