B-AGE,B-DATE,B-GENDER,B-JOB,B-LOCATION,B-NAME,B-ORGANIZATION,B-PATIENT_ID,B-SYMPTOM_AND_DISEASE,B-TRANSPORTATION,I-AGE,I-DATE,I-JOB,I-LOCATION,I-NAME,I-ORGANIZATION,I-PATIENT_ID,I-SYMPTOM_AND_DISEASE,I-TRANSPORTATION,O,accuracy,macro avg,weighted avg
"{'precision': 0.85062893081761, 'recall': 0.929553264604811, 'f1-score': 0.8883415435139573, 'support': 582.0}","{'precision': 0.8921113689095128, 'recall': 0.9298669891172914, 'f1-score': 0.9105979869745412, 'support': 1654.0}","{'precision': 0.9004065040650406, 'recall': 0.9588744588744589, 'f1-score': 0.9287211740041929, 'support': 462.0}","{'precision': 0.7045454545454546, 'recall': 0.5375722543352601, 'f1-score': 0.6098360655737705, 'support': 173.0}","{'precision': 0.8175780385211423, 'recall': 0.8315694663364107, 'f1-score': 0.8245144005358339, 'support': 4441.0}","{'precision': 0.926605504587156, 'recall': 0.6352201257861635, 'f1-score': 0.753731343283582, 'support': 318.0}","{'precision': 0.850828729281768, 'recall': 0.7989623865110247, 'f1-score': 0.8240802675585285, 'support': 771.0}","{'precision': 0.923202614379085, 'recall': 0.8453865336658354, 'f1-score': 0.8825826607654257, 'support': 2005.0}","{'precision': 0.8796389167502507, 'recall': 0.7720070422535211, 'f1-score': 0.8223159868729489, 'support': 1136.0}","{'precision': 0.907103825136612, 'recall': 0.8601036269430051, 'f1-score': 0.8829787234042553, 'support': 193.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6.0}","{'precision': 0.9119565217391304, 'recall': 0.9588571428571429, 'f1-score': 0.9348189415041783, 'support': 1750.0}","{'precision': 0.6153846153846154, 'recall': 0.07017543859649122, 'f1-score': 0.12598425196850394, 'support': 114.0}","{'precision': 0.800041485169052, 'recall': 0.7842618950793006, 'f1-score': 0.7920731081219837, 'support': 4918.0}","{'precision': 1.0, 'recall': 0.07692307692307693, 'f1-score': 0.14285714285714285, 'support': 13.0}","{'precision': 0.8466666666666667, 'recall': 0.7567030784508441, 'f1-score': 0.7991609858416361, 'support': 2014.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 27.0}","{'precision': 0.8181818181818182, 'recall': 0.6662180349932705, 'f1-score': 0.7344213649851632, 'support': 1486.0}","{'precision': 0.8695652173913043, 'recall': 0.2898550724637681, 'f1-score': 0.43478260869565216, 'support': 69.0}","{'precision': 0.9626265288090403, 'recall': 0.9772448305164763, 'f1-score': 0.9698806000452923, 'support': 63546.0}",0.9342188193001704,"{'precision': 0.773853637016763, 'recall': 0.6339677359154077, 'f1-score': 0.6630839578253294, 'support': 85678.0}","{'precision': 0.9323410922428921, 'recall': 0.9342188193001704, 'f1-score': 0.9323168221897682, 'support': 85678.0}"
