B-AGE,B-DATE,B-GENDER,B-JOB,B-LOCATION,B-NAME,B-ORGANIZATION,B-PATIENT_ID,B-SYMPTOM_AND_DISEASE,B-TRANSPORTATION,I-AGE,I-DATE,I-JOB,I-LOCATION,I-NAME,I-ORGANIZATION,I-PATIENT_ID,I-SYMPTOM_AND_DISEASE,I-TRANSPORTATION,O,accuracy,macro avg,weighted avg
"{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 582.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1654.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 462.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 173.0}","{'precision': 0.39761727475800446, 'recall': 0.12024318847106508, 'f1-score': 0.18464730290456433, 'support': 4441.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 318.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 771.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2005.0}","{'precision': 0.7, 'recall': 0.006161971830985915, 'f1-score': 0.012216404886561954, 'support': 1136.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 193.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1750.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 114.0}","{'precision': 0.7616946160635482, 'recall': 0.17547783651891014, 'f1-score': 0.2852421087423566, 'support': 4918.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 13.0}","{'precision': 0.8953488372093024, 'recall': 0.038232373386295926, 'f1-score': 0.07333333333333333, 'support': 2014.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 27.0}","{'precision': 1.0, 'recall': 0.014804845222072678, 'f1-score': 0.029177718832891247, 'support': 1486.0}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 69.0}","{'precision': 0.7642966333249076, 'recall': 0.9992289050451642, 'f1-score': 0.8661142369991475, 'support': 63546.0}",0.7586544970704264,"{'precision': 0.22594786806778816, 'recall': 0.0677074560237247, 'f1-score': 0.07253655528494274, 'support': 85678.0}","{'precision': 0.6788704084876507, 'recall': 0.7586544970704264, 'f1-score': 0.6707190168632793, 'support': 85678.0}"
